,ROI,Networks,t-value mean
137,7Networks_RH_DorsAttn_Post_4,DAN,-0.5042805771594033
138,7Networks_RH_DorsAttn_Post_5,DAN,-0.7366549080812098
139,7Networks_RH_DorsAttn_Post_6,DAN,-0.3862433461340527
140,7Networks_RH_DorsAttn_Post_7,DAN,-0.4430450460656218
141,7Networks_RH_DorsAttn_Post_8,DAN,-0.3972334511738921
142,7Networks_RH_DorsAttn_Post_9,DAN,-0.8163138115149405
143,7Networks_RH_DorsAttn_Post_10,DAN,-0.5191171404121945
144,7Networks_RH_DorsAttn_FEF_1,DAN,-0.056798527193126704
145,7Networks_RH_DorsAttn_FEF_2,DAN,-0.3308645491057355
146,7Networks_RH_DorsAttn_PrCv_1,DAN,-0.03732796344942566
147,7Networks_RH_SalVentAttn_TempOccPar_1,SAL,0.32947856970137757
148,7Networks_RH_SalVentAttn_TempOccPar_2,SAL,0.20413737925846248
149,7Networks_RH_SalVentAttn_TempOccPar_3,SAL,-0.12327048697884008
150,7Networks_RH_SalVentAttn_PrC_1,SAL,0.0927897545189187
151,7Networks_RH_SalVentAttn_FrOperIns_1,SAL,-0.12717319599274296
152,7Networks_RH_SalVentAttn_FrOperIns_2,SAL,-0.16555559612761647
153,7Networks_RH_SalVentAttn_FrOperIns_3,SAL,0.04350710485107497
154,7Networks_RH_SalVentAttn_FrOperIns_4,SAL,-0.031873428637534756
155,7Networks_RH_SalVentAttn_Med_1,SAL,0.13326093026683422
156,7Networks_RH_SalVentAttn_Med_2,SAL,-0.3958586233954651
157,7Networks_RH_SalVentAttn_Med_3,SAL,0.1695772011326871
158,7Networks_RH_Limbic_OFC_1,LIM,0.21238114528517832
159,7Networks_RH_Limbic_OFC_2,LIM,0.28732066199947776
160,7Networks_RH_Limbic_OFC_3,LIM,-0.10044196968067577
161,7Networks_RH_Limbic_TempPole_1,LIM,0.12377466761664664
162,7Networks_RH_Limbic_TempPole_2,LIM,0.18456010721620572
163,7Networks_RH_Limbic_TempPole_3,LIM,-0.13544939994727384
164,7Networks_RH_Cont_Par_1,FPN,0.22281875912846372
165,7Networks_RH_Cont_Par_2,FPN,0.06472510785812083
166,7Networks_RH_Cont_Par_3,FPN,-0.10570050901441895
167,7Networks_RH_Cont_Temp_1,FPN,0.3005058097869098
168,7Networks_RH_Cont_PFCv_1,FPN,0.22856343238465499
169,7Networks_RH_Cont_PFCl_1,FPN,-0.13616478762436587
170,7Networks_RH_Cont_PFCl_2,FPN,0.18270070204664302
171,7Networks_RH_Cont_PFCl_3,FPN,-0.019916184859191045
172,7Networks_RH_Cont_PFCl_4,FPN,0.018893933335345066
173,7Networks_RH_Cont_PFCl_5,FPN,0.5472041838758865
174,7Networks_RH_Cont_PFCl_6,FPN,0.13409648750899056
175,7Networks_RH_Cont_PFCl_7,FPN,0.1501969781003154
176,7Networks_RH_Cont_pCun_1,FPN,-0.029353280107872345
177,7Networks_RH_Cont_Cing_1,FPN,0.2848857828560458
178,7Networks_RH_Cont_Cing_2,FPN,0.2789861287362339
179,7Networks_RH_Cont_PFCmp_1,FPN,0.3135446326318423
180,7Networks_RH_Cont_PFCmp_2,FPN,0.09668199745108487
181,7Networks_RH_Default_Par_1,DMN,0.05968182449310234
182,7Networks_RH_Default_Par_2,DMN,0.27629387438792674
183,7Networks_RH_Default_Par_3,DMN,0.2510831615739932
184,7Networks_RH_Default_Temp_1,DMN,0.23455971619395163
185,7Networks_RH_Default_Temp_2,DMN,0.17317689228477687
186,7Networks_RH_Default_Temp_3,DMN,0.06788186267931397
187,7Networks_RH_Default_Temp_4,DMN,0.4113836563820081
188,7Networks_RH_Default_Temp_5,DMN,0.3212216222255431
189,7Networks_RH_Default_PFCv_1,DMN,0.3176878239923029
190,7Networks_RH_Default_PFCdPFCm_1,DMN,-0.05539629404013982
191,7Networks_RH_Default_PFCdPFCm_2,DMN,-0.0014706390971628866
192,7Networks_RH_Default_PFCdPFCm_3,DMN,0.09005737058290599
193,7Networks_RH_Default_PFCdPFCm_4,DMN,0.14043483348447094
194,7Networks_RH_Default_PFCdPFCm_5,DMN,0.1790237319716605
195,7Networks_RH_Default_PFCdPFCm_6,DMN,0.02186628852263117
196,7Networks_RH_Default_PFCdPFCm_7,DMN,-0.06184533791295223
197,7Networks_RH_Default_pCunPCC_1,DMN,-0.10884750107199061
198,7Networks_RH_Default_pCunPCC_2,DMN,0.07734368542728493
199,7Networks_RH_Default_pCunPCC_3,DMN,-0.470553850222304
200,Subcortical_1,SUB,-0.15754326582181127
201,Subcortical_2,SUB,-0.19505199108216353
202,Subcortical_3,SUB,-0.09303505437974366
203,Subcortical_4,SUB,-0.33248510788118935
204,Subcortical_5,SUB,-0.41336009146760305
205,Subcortical_6,SUB,0.11337744584240791
206,Subcortical_7,SUB,0.18567554177852205
207,Subcortical_8,SUB,0.06178085539081388
208,Subcortical_9,SUB,-0.07546682447434093
209,Subcortical_10,SUB,-0.15638435679581397
210,Subcortical_11,SUB,0.020817372548665933
211,Subcortical_12,SUB,0.04809333492098277
212,Subcortical_13,SUB,0.24648371330794544
213,Subcortical_14,SUB,0.0864059514347689
214,Subcortical_15,SUB,0.03041388940445501
215,Subcortical_16,SUB,0.23486245873758546
216,Subcortical_17,SUB,0.12388097807387666
217,Subcortical_18,SUB,0.018283256035305374
218,Subcortical_19,SUB,0.2064838401052024
219,Subcortical_20,SUB,0.0742909697063329
220,Subcortical_21,SUB,-0.18637358714182214
221,Subcortical_22,SUB,-0.06829987590645822
222,Subcortical_23,SUB,0.11325506112205923
223,Subcortical_24,SUB,-0.21829860986518
224,Subcortical_25,SUB,-0.2587832618946003
225,Subcortical_26,SUB,-0.03830860068459984
226,Subcortical_27,SUB,0.04947152007072376
227,Subcortical_28,SUB,0.0895679952496153
228,Subcortical_29,SUB,0.23272755327838357
229,Subcortical_30,SUB,0.10241658047666193
230,Subcortical_31,SUB,0.17593278612509594
231,Subcortical_32,SUB,-0.08163378367300655
