,ROI,Networks,t-value mean
69,7Networks_LH_Cont_PFCl_5,FPN,-0.45036698317160895
70,7Networks_LH_Cont_pCun_1,FPN,0.12471108895764425
71,7Networks_LH_Cont_Cing_1,FPN,0.42090165149082526
72,7Networks_LH_Cont_Cing_2,FPN,-0.1760881188977766
73,7Networks_LH_Default_Temp_1,DMN,-0.0020333159025720986
74,7Networks_LH_Default_Temp_2,DMN,-0.04072559164625058
75,7Networks_LH_Default_Temp_3,DMN,0.12046005196219962
76,7Networks_LH_Default_Temp_4,DMN,-0.4556259734850681
77,7Networks_LH_Default_Temp_5,DMN,-0.16172602280301954
78,7Networks_LH_Default_Par_1,DMN,0.1410292860629756
79,7Networks_LH_Default_Par_2,DMN,-0.048429932528895735
80,7Networks_LH_Default_Par_3,DMN,-0.15127892658903863
81,7Networks_LH_Default_Par_4,DMN,0.09697208224770135
82,7Networks_LH_Default_PFC_1,DMN,-0.1760516500968222
83,7Networks_LH_Default_PFC_2,DMN,-0.3128252093637281
84,7Networks_LH_Default_PFC_3,DMN,-0.206189472808406
85,7Networks_LH_Default_PFC_4,DMN,0.29455169549488863
86,7Networks_LH_Default_PFC_5,DMN,-0.25284074075367124
87,7Networks_LH_Default_PFC_6,DMN,-0.3251726891445918
88,7Networks_LH_Default_PFC_7,DMN,-0.22828660963244699
89,7Networks_LH_Default_PFC_8,DMN,-0.33483033921082994
90,7Networks_LH_Default_PFC_9,DMN,-0.3236934921486638
91,7Networks_LH_Default_PFC_10,DMN,-0.2684469842435982
92,7Networks_LH_Default_PFC_11,DMN,0.01428102576935079
93,7Networks_LH_Default_PFC_12,DMN,0.09933298332132344
94,7Networks_LH_Default_PFC_13,DMN,-0.3954639551697503
95,7Networks_LH_Default_pCunPCC_1,DMN,-0.06170601491550096
96,7Networks_LH_Default_pCunPCC_2,DMN,-0.0663180963626602
97,7Networks_LH_Default_pCunPCC_3,DMN,0.21311375830504342
98,7Networks_LH_Default_pCunPCC_4,DMN,0.21720575828386157
99,7Networks_LH_Default_PHC_1,DMN,0.31408077715536586
100,7Networks_RH_Vis_1,VIS,0.19398713865135667
101,7Networks_RH_Vis_2,VIS,0.0954680183345582
102,7Networks_RH_Vis_3,VIS,0.17269678927753765
103,7Networks_RH_Vis_4,VIS,-0.2310912460425083
104,7Networks_RH_Vis_5,VIS,0.08867658980025336
105,7Networks_RH_Vis_6,VIS,-0.09274065948418307
106,7Networks_RH_Vis_7,VIS,-0.3011507642803626
107,7Networks_RH_Vis_8,VIS,0.49652456092666175
108,7Networks_RH_Vis_9,VIS,-0.20635801138420798
109,7Networks_RH_Vis_10,VIS,-0.17047250328769656
110,7Networks_RH_Vis_11,VIS,0.5851757356348789
111,7Networks_RH_Vis_12,VIS,0.3106961681713923
112,7Networks_RH_Vis_13,VIS,0.1711885165541067
113,7Networks_RH_Vis_14,VIS,0.2460764703925679
114,7Networks_RH_Vis_15,VIS,0.28077034397517653
115,7Networks_RH_SomMot_1,SOM,-0.3616767956761647
116,7Networks_RH_SomMot_2,SOM,-0.29833809828333646
117,7Networks_RH_SomMot_3,SOM,0.10714346892841545
118,7Networks_RH_SomMot_4,SOM,-0.13291618400756816
119,7Networks_RH_SomMot_5,SOM,-0.167646731432462
120,7Networks_RH_SomMot_6,SOM,-0.32312433552300623
121,7Networks_RH_SomMot_7,SOM,0.2280070111969349
122,7Networks_RH_SomMot_8,SOM,-0.06630987980577475
123,7Networks_RH_SomMot_9,SOM,-0.23410097022060872
124,7Networks_RH_SomMot_10,SOM,0.275587153354097
125,7Networks_RH_SomMot_11,SOM,-0.24489729049681297
126,7Networks_RH_SomMot_12,SOM,-0.02980437518403561
127,7Networks_RH_SomMot_13,SOM,-0.4393543751308884
128,7Networks_RH_SomMot_14,SOM,0.09043849943111772
129,7Networks_RH_SomMot_15,SOM,-0.24408429622016778
130,7Networks_RH_SomMot_16,SOM,-0.4164768248172482
131,7Networks_RH_SomMot_17,SOM,0.05391018671126986
132,7Networks_RH_SomMot_18,SOM,0.015453450902622765
133,7Networks_RH_SomMot_19,SOM,0.06991584647695322
134,7Networks_RH_DorsAttn_Post_1,DAN,0.37034921561723033
135,7Networks_RH_DorsAttn_Post_2,DAN,0.35068533983497896
136,7Networks_RH_DorsAttn_Post_3,DAN,-0.380191096291253
137,7Networks_RH_DorsAttn_Post_4,DAN,-0.3058863549928674
138,7Networks_RH_DorsAttn_Post_5,DAN,-0.3116219337577356
139,7Networks_RH_DorsAttn_Post_6,DAN,0.3234928526086847
140,7Networks_RH_DorsAttn_Post_7,DAN,-0.07387728894364512
141,7Networks_RH_DorsAttn_Post_8,DAN,0.42259984758517094
142,7Networks_RH_DorsAttn_Post_9,DAN,0.34803156660662354
143,7Networks_RH_DorsAttn_Post_10,DAN,-0.12187134311786589
144,7Networks_RH_DorsAttn_FEF_1,DAN,-0.002657243529777931
145,7Networks_RH_DorsAttn_FEF_2,DAN,0.048445183671567985
146,7Networks_RH_DorsAttn_PrCv_1,DAN,-0.1679910308650462
147,7Networks_RH_SalVentAttn_TempOccPar_1,SAL,0.2141031928784919
148,7Networks_RH_SalVentAttn_TempOccPar_2,SAL,0.013358149192171579
149,7Networks_RH_SalVentAttn_TempOccPar_3,SAL,-0.43417246001237886
150,7Networks_RH_SalVentAttn_PrC_1,SAL,0.07666083383659282
151,7Networks_RH_SalVentAttn_FrOperIns_1,SAL,-0.37028766774169475
152,7Networks_RH_SalVentAttn_FrOperIns_2,SAL,-0.5308753826990682
153,7Networks_RH_SalVentAttn_FrOperIns_3,SAL,-0.2898146126829949
154,7Networks_RH_SalVentAttn_FrOperIns_4,SAL,-0.36894466497972755
155,7Networks_RH_SalVentAttn_Med_1,SAL,-0.5879982875040665
156,7Networks_RH_SalVentAttn_Med_2,SAL,0.44474611660539054
157,7Networks_RH_SalVentAttn_Med_3,SAL,-0.38509451253250127
158,7Networks_RH_Limbic_OFC_1,LIM,0.2912979331958049
159,7Networks_RH_Limbic_OFC_2,LIM,-0.11591001660154596
160,7Networks_RH_Limbic_OFC_3,LIM,0.19387725076923273
161,7Networks_RH_Limbic_TempPole_1,LIM,0.409728124462599
162,7Networks_RH_Limbic_TempPole_2,LIM,0.4009236364767423
163,7Networks_RH_Limbic_TempPole_3,LIM,0.37339324956752107
164,7Networks_RH_Cont_Par_1,FPN,-0.24075975807048766
165,7Networks_RH_Cont_Par_2,FPN,0.13530342027366207
166,7Networks_RH_Cont_Par_3,FPN,0.11029415541732665
167,7Networks_RH_Cont_Temp_1,FPN,0.20166820581016082
168,7Networks_RH_Cont_PFCv_1,FPN,-0.4442898038572339
169,7Networks_RH_Cont_PFCl_1,FPN,0.34992069439293305
170,7Networks_RH_Cont_PFCl_2,FPN,0.24445201515869103
171,7Networks_RH_Cont_PFCl_3,FPN,-0.07500376293525553
172,7Networks_RH_Cont_PFCl_4,FPN,-0.2891108308829258
173,7Networks_RH_Cont_PFCl_5,FPN,-0.239813358143288
174,7Networks_RH_Cont_PFCl_6,FPN,-0.17566946033375083
175,7Networks_RH_Cont_PFCl_7,FPN,-0.0002625731164535553
176,7Networks_RH_Cont_pCun_1,FPN,0.22160248855792078
177,7Networks_RH_Cont_Cing_1,FPN,0.36008672814422005
178,7Networks_RH_Cont_Cing_2,FPN,-0.002021152427263752
179,7Networks_RH_Cont_PFCmp_1,FPN,-0.5447430464247975
180,7Networks_RH_Cont_PFCmp_2,FPN,-0.24890699105687247
181,7Networks_RH_Default_Par_1,DMN,0.5847215137687243
182,7Networks_RH_Default_Par_2,DMN,0.3299725935977851
183,7Networks_RH_Default_Par_3,DMN,0.40040683421520273
184,7Networks_RH_Default_Temp_1,DMN,0.04522417861544654
185,7Networks_RH_Default_Temp_2,DMN,-0.051749654162237466
186,7Networks_RH_Default_Temp_3,DMN,-0.12084951419925902
187,7Networks_RH_Default_Temp_4,DMN,-0.006996749526388819
188,7Networks_RH_Default_Temp_5,DMN,0.012556653274899413
189,7Networks_RH_Default_PFCv_1,DMN,-0.10503035929679755
190,7Networks_RH_Default_PFCdPFCm_1,DMN,-0.2669068251605909
191,7Networks_RH_Default_PFCdPFCm_2,DMN,-0.4336815226974171
192,7Networks_RH_Default_PFCdPFCm_3,DMN,-0.22759600720582351
193,7Networks_RH_Default_PFCdPFCm_4,DMN,-0.29042279652580477
194,7Networks_RH_Default_PFCdPFCm_5,DMN,0.14203712133076277
195,7Networks_RH_Default_PFCdPFCm_6,DMN,0.060832272674534456
196,7Networks_RH_Default_PFCdPFCm_7,DMN,0.06315778128018489
197,7Networks_RH_Default_pCunPCC_1,DMN,-0.020272884237971266
198,7Networks_RH_Default_pCunPCC_2,DMN,-0.028340650085313758
199,7Networks_RH_Default_pCunPCC_3,DMN,0.25457883758914374
200,Subcortical_1,SUB,-0.07672631421955373
201,Subcortical_2,SUB,-0.20089056124698118
202,Subcortical_3,SUB,0.2617009603967391
203,Subcortical_4,SUB,-0.1806190560492462
204,Subcortical_5,SUB,-0.418773270658768
205,Subcortical_6,SUB,-0.49422277198614484
206,Subcortical_7,SUB,-0.9574137464983248
207,Subcortical_8,SUB,-0.7614150004281621
208,Subcortical_9,SUB,-0.6956732253563014
209,Subcortical_10,SUB,-0.4675726141185355
210,Subcortical_11,SUB,-0.3136078023816013
211,Subcortical_12,SUB,-0.528534810223833
212,Subcortical_13,SUB,-0.5801720644742298
213,Subcortical_14,SUB,-0.5897639781517534
214,Subcortical_15,SUB,-0.7416556590267752
215,Subcortical_16,SUB,-0.7808349660479308
216,Subcortical_17,SUB,0.245820567426069
217,Subcortical_18,SUB,0.2273482228439757
218,Subcortical_19,SUB,-0.14527446635741606
219,Subcortical_20,SUB,-0.3071928339182991
220,Subcortical_21,SUB,-0.18396379041621352
221,Subcortical_22,SUB,-0.341145304645327
222,Subcortical_23,SUB,-1.1440841669677302
223,Subcortical_24,SUB,-0.6887839349005783
224,Subcortical_25,SUB,-0.16703707199126894
225,Subcortical_26,SUB,-0.3822591324801582
226,Subcortical_27,SUB,-0.5896661788947504
227,Subcortical_28,SUB,-0.6420178288457518
228,Subcortical_29,SUB,-0.5839901788043418
229,Subcortical_30,SUB,-0.7009203248135452
230,Subcortical_31,SUB,-0.3707553202586719
231,Subcortical_32,SUB,-0.8557446328184838
