,ROI,Networks,t-value mean
85,7Networks_LH_Default_PFC_4,DMN,-0.1806308590779157
86,7Networks_LH_Default_PFC_5,DMN,0.47051587714450316
87,7Networks_LH_Default_PFC_6,DMN,0.06882196868922978
88,7Networks_LH_Default_PFC_7,DMN,-0.1909147379187851
89,7Networks_LH_Default_PFC_8,DMN,0.20090670015843146
90,7Networks_LH_Default_PFC_9,DMN,-0.22600318349556198
91,7Networks_LH_Default_PFC_10,DMN,0.12886016427123256
92,7Networks_LH_Default_PFC_11,DMN,0.0045438248247558505
93,7Networks_LH_Default_PFC_12,DMN,-0.09281915580434924
94,7Networks_LH_Default_PFC_13,DMN,0.13256791648941046
95,7Networks_LH_Default_pCunPCC_1,DMN,-0.008933408829400368
96,7Networks_LH_Default_pCunPCC_2,DMN,-0.3264166700070811
97,7Networks_LH_Default_pCunPCC_3,DMN,-0.45216926841704713
98,7Networks_LH_Default_pCunPCC_4,DMN,0.1072347401683172
99,7Networks_LH_Default_PHC_1,DMN,-0.3203210295495202
100,7Networks_RH_Vis_1,VIS,-0.06382788605620156
101,7Networks_RH_Vis_2,VIS,0.003948130514071123
102,7Networks_RH_Vis_3,VIS,0.20943681968058558
103,7Networks_RH_Vis_4,VIS,0.022176125446455832
104,7Networks_RH_Vis_5,VIS,0.14595465447117922
105,7Networks_RH_Vis_6,VIS,-0.45804146190677647
106,7Networks_RH_Vis_7,VIS,0.2351545910475041
107,7Networks_RH_Vis_8,VIS,0.09427603363943679
108,7Networks_RH_Vis_9,VIS,-0.3321915051369321
109,7Networks_RH_Vis_10,VIS,0.14552319162855432
110,7Networks_RH_Vis_11,VIS,0.37065168287088696
111,7Networks_RH_Vis_12,VIS,-0.08116871478503038
112,7Networks_RH_Vis_13,VIS,0.0197022641286573
113,7Networks_RH_Vis_14,VIS,0.26531128802315984
114,7Networks_RH_Vis_15,VIS,0.07590849705684291
115,7Networks_RH_SomMot_1,SOM,0.41341263710372433
116,7Networks_RH_SomMot_2,SOM,0.2052264653987131
117,7Networks_RH_SomMot_3,SOM,0.39934443526458635
118,7Networks_RH_SomMot_4,SOM,0.2935837987504969
119,7Networks_RH_SomMot_5,SOM,0.05636172447769419
120,7Networks_RH_SomMot_6,SOM,-0.06370719075076069
121,7Networks_RH_SomMot_7,SOM,-0.2642554849151322
122,7Networks_RH_SomMot_8,SOM,-0.04761070181613543
123,7Networks_RH_SomMot_9,SOM,-0.0405823499976398
124,7Networks_RH_SomMot_10,SOM,-0.18355423419343
125,7Networks_RH_SomMot_11,SOM,-0.13278979862110388
126,7Networks_RH_SomMot_12,SOM,-0.4459257291476156
127,7Networks_RH_SomMot_13,SOM,0.08739306000158568
128,7Networks_RH_SomMot_14,SOM,-0.3958960284748192
129,7Networks_RH_SomMot_15,SOM,0.20632758691141184
130,7Networks_RH_SomMot_16,SOM,-0.1412063426030056
131,7Networks_RH_SomMot_17,SOM,-0.3893530601268949
132,7Networks_RH_SomMot_18,SOM,-0.38346454875935615
133,7Networks_RH_SomMot_19,SOM,-0.6135741133639919
134,7Networks_RH_DorsAttn_Post_1,DAN,-0.162342635734955
135,7Networks_RH_DorsAttn_Post_2,DAN,0.09090225221655457
136,7Networks_RH_DorsAttn_Post_3,DAN,0.019614654927623928
137,7Networks_RH_DorsAttn_Post_4,DAN,-0.28926872740746035
138,7Networks_RH_DorsAttn_Post_5,DAN,-0.13515864995387777
139,7Networks_RH_DorsAttn_Post_6,DAN,-0.13964736532421412
140,7Networks_RH_DorsAttn_Post_7,DAN,-0.2716574347795739
141,7Networks_RH_DorsAttn_Post_8,DAN,-0.30590385945122206
142,7Networks_RH_DorsAttn_Post_9,DAN,-0.2142495431744539
143,7Networks_RH_DorsAttn_Post_10,DAN,-0.1388192784873059
144,7Networks_RH_DorsAttn_FEF_1,DAN,-0.6394348941593425
145,7Networks_RH_DorsAttn_FEF_2,DAN,0.2663211199920136
146,7Networks_RH_DorsAttn_PrCv_1,DAN,-0.3615661890127281
147,7Networks_RH_SalVentAttn_TempOccPar_1,SAL,0.361064614939808
148,7Networks_RH_SalVentAttn_TempOccPar_2,SAL,0.04489737094931375
149,7Networks_RH_SalVentAttn_TempOccPar_3,SAL,-0.06457291170552629
150,7Networks_RH_SalVentAttn_PrC_1,SAL,-0.3574110049703764
151,7Networks_RH_SalVentAttn_FrOperIns_1,SAL,0.09734825921625877
152,7Networks_RH_SalVentAttn_FrOperIns_2,SAL,0.5733940211937181
153,7Networks_RH_SalVentAttn_FrOperIns_3,SAL,0.03956870581636427
154,7Networks_RH_SalVentAttn_FrOperIns_4,SAL,0.33092074433116475
155,7Networks_RH_SalVentAttn_Med_1,SAL,0.44608184690474506
156,7Networks_RH_SalVentAttn_Med_2,SAL,-0.010211026203095296
157,7Networks_RH_SalVentAttn_Med_3,SAL,-0.14075947337404812
158,7Networks_RH_Limbic_OFC_1,LIM,-0.1455112065009295
159,7Networks_RH_Limbic_OFC_2,LIM,0.5631553996097389
160,7Networks_RH_Limbic_OFC_3,LIM,-0.05274729689146896
161,7Networks_RH_Limbic_TempPole_1,LIM,-0.4207845784668392
162,7Networks_RH_Limbic_TempPole_2,LIM,0.12886458121824038
163,7Networks_RH_Limbic_TempPole_3,LIM,-0.6031914873672559
164,7Networks_RH_Cont_Par_1,FPN,-0.09301012250204467
165,7Networks_RH_Cont_Par_2,FPN,0.08162957244914314
166,7Networks_RH_Cont_Par_3,FPN,0.2049673507990256
167,7Networks_RH_Cont_Temp_1,FPN,0.15212713027749508
168,7Networks_RH_Cont_PFCv_1,FPN,0.2333192720125906
169,7Networks_RH_Cont_PFCl_1,FPN,0.028929318734460637
170,7Networks_RH_Cont_PFCl_2,FPN,0.014893376771824597
171,7Networks_RH_Cont_PFCl_3,FPN,0.012292762127682067
172,7Networks_RH_Cont_PFCl_4,FPN,0.29179274945899875
173,7Networks_RH_Cont_PFCl_5,FPN,-0.11884567000052802
174,7Networks_RH_Cont_PFCl_6,FPN,0.20890667339082325
175,7Networks_RH_Cont_PFCl_7,FPN,0.15255273267628303
176,7Networks_RH_Cont_pCun_1,FPN,-0.07799726152435403
177,7Networks_RH_Cont_Cing_1,FPN,-0.19426463979513303
178,7Networks_RH_Cont_Cing_2,FPN,0.22679958103783124
179,7Networks_RH_Cont_PFCmp_1,FPN,0.2110550193654912
180,7Networks_RH_Cont_PFCmp_2,FPN,0.03246352529842495
181,7Networks_RH_Default_Par_1,DMN,0.49686744314928954
182,7Networks_RH_Default_Par_2,DMN,0.8671539123081753
183,7Networks_RH_Default_Par_3,DMN,0.04607145049547682
184,7Networks_RH_Default_Temp_1,DMN,-0.5376439282493044
185,7Networks_RH_Default_Temp_2,DMN,0.08966903866280387
186,7Networks_RH_Default_Temp_3,DMN,0.13058691855980362
187,7Networks_RH_Default_Temp_4,DMN,0.20037207850040079
188,7Networks_RH_Default_Temp_5,DMN,0.5128081872055006
189,7Networks_RH_Default_PFCv_1,DMN,0.5527783849299059
190,7Networks_RH_Default_PFCdPFCm_1,DMN,-0.17702096021174338
191,7Networks_RH_Default_PFCdPFCm_2,DMN,-0.15105380161789672
192,7Networks_RH_Default_PFCdPFCm_3,DMN,-0.11122797520910382
193,7Networks_RH_Default_PFCdPFCm_4,DMN,-0.12445109705116213
194,7Networks_RH_Default_PFCdPFCm_5,DMN,-0.15014995707954465
195,7Networks_RH_Default_PFCdPFCm_6,DMN,-0.2597417901953316
196,7Networks_RH_Default_PFCdPFCm_7,DMN,-0.10922274393943912
197,7Networks_RH_Default_pCunPCC_1,DMN,0.10585873723499967
198,7Networks_RH_Default_pCunPCC_2,DMN,-0.0561628663794739
199,7Networks_RH_Default_pCunPCC_3,DMN,0.07236216970614388
200,Subcortical_1,SUB,-0.35390470838811744
201,Subcortical_2,SUB,-0.48076856049870975
202,Subcortical_3,SUB,0.025595240434753353
203,Subcortical_4,SUB,0.0296357066063343
204,Subcortical_5,SUB,-0.24234975495617847
205,Subcortical_6,SUB,0.3861153668979508
206,Subcortical_7,SUB,0.3816143296055038
207,Subcortical_8,SUB,0.49504775946728696
208,Subcortical_9,SUB,0.03454197547699657
209,Subcortical_10,SUB,-0.03639392969004249
210,Subcortical_11,SUB,-0.17570471854861852
211,Subcortical_12,SUB,-0.16595530513993406
212,Subcortical_13,SUB,0.3954161849828781
213,Subcortical_14,SUB,0.4664866327889322
214,Subcortical_15,SUB,0.09803210807422633
215,Subcortical_16,SUB,-0.2853922322371363
216,Subcortical_17,SUB,-0.41962781866375093
217,Subcortical_18,SUB,0.12854957345908663
218,Subcortical_19,SUB,0.13029299001759018
219,Subcortical_20,SUB,0.3786482818808407
220,Subcortical_21,SUB,-0.10293188046230016
221,Subcortical_22,SUB,0.2965520961394938
222,Subcortical_23,SUB,0.05742260738267491
223,Subcortical_24,SUB,0.06944977956137882
224,Subcortical_25,SUB,-0.26679521175697307
225,Subcortical_26,SUB,-0.1296627345292873
226,Subcortical_27,SUB,0.39038001256281635
227,Subcortical_28,SUB,-0.09857627551790148
228,Subcortical_29,SUB,0.3456013293762689
229,Subcortical_30,SUB,0.41280676792433235
230,Subcortical_31,SUB,-0.3332922817149998
231,Subcortical_32,SUB,-0.4628095619791761
