,ROI,Networks,t-value mean
64,7Networks_LH_Cont_OFC_1,FPN,0.8195958088276086
65,7Networks_LH_Cont_PFCl_1,FPN,0.12432741397446824
66,7Networks_LH_Cont_PFCl_2,FPN,0.4653861770189891
67,7Networks_LH_Cont_PFCl_3,FPN,0.42748599805158716
68,7Networks_LH_Cont_PFCl_4,FPN,0.25231418707947517
69,7Networks_LH_Cont_PFCl_5,FPN,-0.10418530352110061
70,7Networks_LH_Cont_pCun_1,FPN,0.3616793801866253
71,7Networks_LH_Cont_Cing_1,FPN,0.013224296735959982
72,7Networks_LH_Cont_Cing_2,FPN,-0.053605600305639545
73,7Networks_LH_Default_Temp_1,DMN,0.3634384288687949
74,7Networks_LH_Default_Temp_2,DMN,0.35923207296610987
75,7Networks_LH_Default_Temp_3,DMN,0.4846452067331739
76,7Networks_LH_Default_Temp_4,DMN,0.09190224369269692
77,7Networks_LH_Default_Temp_5,DMN,0.23514419749750226
78,7Networks_LH_Default_Par_1,DMN,0.462254856267354
79,7Networks_LH_Default_Par_2,DMN,0.7675368904578942
80,7Networks_LH_Default_Par_3,DMN,0.5375588941714391
81,7Networks_LH_Default_Par_4,DMN,0.2571355778001358
82,7Networks_LH_Default_PFC_1,DMN,0.4504104272912822
83,7Networks_LH_Default_PFC_2,DMN,0.6690078948721062
84,7Networks_LH_Default_PFC_3,DMN,0.4339354248998504
85,7Networks_LH_Default_PFC_4,DMN,1.138285949686553
86,7Networks_LH_Default_PFC_5,DMN,0.13175392346197978
87,7Networks_LH_Default_PFC_6,DMN,0.5296512278656811
88,7Networks_LH_Default_PFC_7,DMN,0.5538215684475207
89,7Networks_LH_Default_PFC_8,DMN,0.07618274588719082
90,7Networks_LH_Default_PFC_9,DMN,0.4437162691088952
91,7Networks_LH_Default_PFC_10,DMN,0.5098877793179439
92,7Networks_LH_Default_PFC_11,DMN,0.667285450166342
93,7Networks_LH_Default_PFC_12,DMN,0.5087898217032961
94,7Networks_LH_Default_PFC_13,DMN,0.4277062704180523
95,7Networks_LH_Default_pCunPCC_1,DMN,0.8819313586584009
96,7Networks_LH_Default_pCunPCC_2,DMN,0.34085504084949464
97,7Networks_LH_Default_pCunPCC_3,DMN,0.3900565256478236
98,7Networks_LH_Default_pCunPCC_4,DMN,0.6335124757361129
99,7Networks_LH_Default_PHC_1,DMN,0.5817561595674138
100,7Networks_RH_Vis_1,VIS,0.937827542506606
101,7Networks_RH_Vis_2,VIS,0.7641359470370813
102,7Networks_RH_Vis_3,VIS,0.6547361422270295
103,7Networks_RH_Vis_4,VIS,0.624277169904813
104,7Networks_RH_Vis_5,VIS,0.5354916615691505
105,7Networks_RH_Vis_6,VIS,0.5430455231298517
106,7Networks_RH_Vis_7,VIS,0.6622530157076917
107,7Networks_RH_Vis_8,VIS,-0.1669323710849881
108,7Networks_RH_Vis_9,VIS,0.6701324730278766
109,7Networks_RH_Vis_10,VIS,0.9231384644060987
110,7Networks_RH_Vis_11,VIS,0.6445479182412549
111,7Networks_RH_Vis_12,VIS,0.5728450175164952
112,7Networks_RH_Vis_13,VIS,0.6529564130555559
113,7Networks_RH_Vis_14,VIS,0.589571071194836
114,7Networks_RH_Vis_15,VIS,0.8370020591720531
115,7Networks_RH_SomMot_1,SOM,0.39593916267442336
116,7Networks_RH_SomMot_2,SOM,0.4639400148862162
117,7Networks_RH_SomMot_3,SOM,0.5243966587434188
118,7Networks_RH_SomMot_4,SOM,0.48462807688229614
119,7Networks_RH_SomMot_5,SOM,0.6465669890228856
120,7Networks_RH_SomMot_6,SOM,0.44258452233186096
121,7Networks_RH_SomMot_7,SOM,-0.11166785521821712
122,7Networks_RH_SomMot_8,SOM,0.4360534444341063
123,7Networks_RH_SomMot_9,SOM,0.5546209073956623
124,7Networks_RH_SomMot_10,SOM,0.5116417549457037
125,7Networks_RH_SomMot_11,SOM,0.4329655095466451
126,7Networks_RH_SomMot_12,SOM,0.6641347682999602
127,7Networks_RH_SomMot_13,SOM,0.13924257650852195
128,7Networks_RH_SomMot_14,SOM,0.6372179150602864
129,7Networks_RH_SomMot_15,SOM,0.3950924735978221
130,7Networks_RH_SomMot_16,SOM,-0.39609336659043565
131,7Networks_RH_SomMot_17,SOM,0.6728549083747816
132,7Networks_RH_SomMot_18,SOM,0.4235858315147757
133,7Networks_RH_SomMot_19,SOM,0.5933854346446136
134,7Networks_RH_DorsAttn_Post_1,DAN,0.6884155480241267
135,7Networks_RH_DorsAttn_Post_2,DAN,0.8239163094569032
136,7Networks_RH_DorsAttn_Post_3,DAN,0.2504204176451729
137,7Networks_RH_DorsAttn_Post_4,DAN,0.6946723473205277
138,7Networks_RH_DorsAttn_Post_5,DAN,0.3747856641913736
139,7Networks_RH_DorsAttn_Post_6,DAN,0.4134693390645032
140,7Networks_RH_DorsAttn_Post_7,DAN,0.7772159337927209
141,7Networks_RH_DorsAttn_Post_8,DAN,0.40096128332558517
142,7Networks_RH_DorsAttn_Post_9,DAN,0.5527710865108768
143,7Networks_RH_DorsAttn_Post_10,DAN,0.09386558939617767
144,7Networks_RH_DorsAttn_FEF_1,DAN,0.42297288336954125
145,7Networks_RH_DorsAttn_FEF_2,DAN,0.40798061369862676
146,7Networks_RH_DorsAttn_PrCv_1,DAN,0.5525782548829483
147,7Networks_RH_SalVentAttn_TempOccPar_1,SAL,0.469625474287592
148,7Networks_RH_SalVentAttn_TempOccPar_2,SAL,0.9070380108406189
149,7Networks_RH_SalVentAttn_TempOccPar_3,SAL,0.4898152366126756
150,7Networks_RH_SalVentAttn_PrC_1,SAL,0.4907937757473034
151,7Networks_RH_SalVentAttn_FrOperIns_1,SAL,-0.08199756836873995
152,7Networks_RH_SalVentAttn_FrOperIns_2,SAL,0.17701458356136376
153,7Networks_RH_SalVentAttn_FrOperIns_3,SAL,-0.11978306589243229
154,7Networks_RH_SalVentAttn_FrOperIns_4,SAL,0.1821722593562053
155,7Networks_RH_SalVentAttn_Med_1,SAL,0.15203649234369745
156,7Networks_RH_SalVentAttn_Med_2,SAL,0.41367270009427476
157,7Networks_RH_SalVentAttn_Med_3,SAL,0.6215548658699135
158,7Networks_RH_Limbic_OFC_1,LIM,0.3390733486463096
159,7Networks_RH_Limbic_OFC_2,LIM,0.27498990528834494
160,7Networks_RH_Limbic_OFC_3,LIM,0.7684990769532447
161,7Networks_RH_Limbic_TempPole_1,LIM,0.006111556323589893
162,7Networks_RH_Limbic_TempPole_2,LIM,0.7207650147017832
163,7Networks_RH_Limbic_TempPole_3,LIM,0.4780129784213302
164,7Networks_RH_Cont_Par_1,FPN,1.0222583360111428
165,7Networks_RH_Cont_Par_2,FPN,0.7547474497708986
166,7Networks_RH_Cont_Par_3,FPN,0.4996517855868569
167,7Networks_RH_Cont_Temp_1,FPN,0.42021673636337836
168,7Networks_RH_Cont_PFCv_1,FPN,0.11835121107926695
169,7Networks_RH_Cont_PFCl_1,FPN,0.31817445294151697
170,7Networks_RH_Cont_PFCl_2,FPN,0.4646456477564945
171,7Networks_RH_Cont_PFCl_3,FPN,0.5244141893167571
172,7Networks_RH_Cont_PFCl_4,FPN,0.3694982089545804
173,7Networks_RH_Cont_PFCl_5,FPN,0.4444429914106646
174,7Networks_RH_Cont_PFCl_6,FPN,0.4514896850175955
175,7Networks_RH_Cont_PFCl_7,FPN,0.2807366567605354
176,7Networks_RH_Cont_pCun_1,FPN,0.25768677682929425
177,7Networks_RH_Cont_Cing_1,FPN,0.3421755335967617
178,7Networks_RH_Cont_Cing_2,FPN,-0.0741507906268449
179,7Networks_RH_Cont_PFCmp_1,FPN,0.12023503728014993
180,7Networks_RH_Cont_PFCmp_2,FPN,0.9044066776199399
181,7Networks_RH_Default_Par_1,DMN,0.5165541716168892
182,7Networks_RH_Default_Par_2,DMN,0.5959355824565326
183,7Networks_RH_Default_Par_3,DMN,-0.14762016050917454
184,7Networks_RH_Default_Temp_1,DMN,0.2908399494943773
185,7Networks_RH_Default_Temp_2,DMN,0.6572312641574553
186,7Networks_RH_Default_Temp_3,DMN,-0.3003703922259178
187,7Networks_RH_Default_Temp_4,DMN,0.3085000635683805
188,7Networks_RH_Default_Temp_5,DMN,0.1460109516737497
189,7Networks_RH_Default_PFCv_1,DMN,0.2649354791305334
190,7Networks_RH_Default_PFCdPFCm_1,DMN,0.5772704094361669
191,7Networks_RH_Default_PFCdPFCm_2,DMN,0.6330907604023772
192,7Networks_RH_Default_PFCdPFCm_3,DMN,0.11792539976653382
193,7Networks_RH_Default_PFCdPFCm_4,DMN,0.7732551157284099
194,7Networks_RH_Default_PFCdPFCm_5,DMN,0.9950519096050456
195,7Networks_RH_Default_PFCdPFCm_6,DMN,0.1873224382568891
196,7Networks_RH_Default_PFCdPFCm_7,DMN,0.36667234512832464
197,7Networks_RH_Default_pCunPCC_1,DMN,0.7893631407678106
198,7Networks_RH_Default_pCunPCC_2,DMN,0.3028655341944672
199,7Networks_RH_Default_pCunPCC_3,DMN,0.405878385093825
200,Subcortical_1,SUB,0.6148441055704371
201,Subcortical_2,SUB,0.45245803256957656
202,Subcortical_3,SUB,-0.14464670427762683
203,Subcortical_4,SUB,-0.12778832125029602
204,Subcortical_5,SUB,0.383517337718304
205,Subcortical_6,SUB,-0.1494725063116464
206,Subcortical_7,SUB,0.33203815946434473
207,Subcortical_8,SUB,0.29836817998693277
208,Subcortical_9,SUB,-0.3300602431182963
209,Subcortical_10,SUB,-0.13852827098481266
210,Subcortical_11,SUB,-0.040156238068962825
211,Subcortical_12,SUB,-0.3922612828546424
212,Subcortical_13,SUB,-0.2547629091939509
213,Subcortical_14,SUB,0.026741201072780628
214,Subcortical_15,SUB,0.20037962483780844
215,Subcortical_16,SUB,0.7095846278236763
216,Subcortical_17,SUB,0.121687246793774
217,Subcortical_18,SUB,0.008069912467281821
218,Subcortical_19,SUB,-0.27559746479669195
219,Subcortical_20,SUB,-0.22181826429226978
220,Subcortical_21,SUB,0.020612325322728723
221,Subcortical_22,SUB,-0.08652021935935571
222,Subcortical_23,SUB,0.11260712898973488
223,Subcortical_24,SUB,0.1904396401374705
224,Subcortical_25,SUB,0.018310535314884743
225,Subcortical_26,SUB,0.13385847675962328
226,Subcortical_27,SUB,-0.17616709811025133
227,Subcortical_28,SUB,-0.20347943858279627
228,Subcortical_29,SUB,-0.10531435972224087
229,Subcortical_30,SUB,-0.08466262266219268
230,Subcortical_31,SUB,0.24702146839529013
231,Subcortical_32,SUB,0.5356497375988657
